"Label","DataElementUId","CoCUid","AccessDatabaseFile","AccessDBTable","Code","AccessDBColumn","AccessColumnDescription ( ","DataSetUid","Tab RMA DHIS2"
"Nouveaux cas de traumatismes et violences sexuelles en consultation externe CSB 18 – 24 ans, Homme","Dsrw4yeGpRx","P5LwOJYWj0K",,"tRM_CSB_Violences_traumatismes","VIOLSEX","c$_1824a_M",,"GSUZkSLVfZy","Tableau 4"
"Nouveaux cas de traumatismes et violences sexuelles en consultation externe CSB 18 – 24 ans, Femme","Dsrw4yeGpRx","GL1LgKYMBvm",,"tRM_CSB_Violences_traumatismes","VIOLSEX","c$_1824a_F",,"GSUZkSLVfZy","Tableau 4"
"Nouveaux cas de traumatismes et violences sexuelles en consultation externe CSB 25 – 59 ans, Homme","Dsrw4yeGpRx","cD5tZsDvdid",,"tRM_CSB_Violences_traumatismes","VIOLSEX","c$_2559a_M",,"GSUZkSLVfZy","Tableau 4"
"Nouveaux cas de traumatismes et violences sexuelles en consultation externe CSB 25 – 59 ans, Femme","Dsrw4yeGpRx","prZU7TdX7vF",,"tRM_CSB_Violences_traumatismes","VIOLSEX","c$_2559a_F",,"GSUZkSLVfZy","Tableau 4"
"Nouveaux cas de traumatismes et violences sexuelles en consultation externe CSB = 60 ans, Homme","Dsrw4yeGpRx","EmMVCXqZpz8",,"tRM_CSB_Violences_traumatismes","VIOLSEX","c$_6099a_M",,"GSUZkSLVfZy","Tableau 4"
"Nouveaux cas de traumatismes et violences sexuelles en consultation externe CSB = 60 ans, Femme","Dsrw4yeGpRx","iFzeyjfMf8k",,"tRM_CSB_Violences_traumatismes","VIOLSEX","c$_6099a_F",,"GSUZkSLVfZy","Tableau 4"
"Consultation externe nouveaux cas de  violences sexuelles referes CSB Homme","U8LZJ2uVQvu","Dth2gBj2kEF",,"tRM_CSB_Violences_traumatismes","VIOLSEX","c$_REF_M",,"GSUZkSLVfZy","Tableau 4"
"Consultation externe nouveaux cas de  violences sexuelles referes CSB Femme","U8LZJ2uVQvu","sw2ZKOSUaAr",,"tRM_CSB_Violences_traumatismes","VIOLSEX","c$_REF_F",,"GSUZkSLVfZy","Tableau 4"
"Nouveaux cas de traumatismes et Autres violences en consultation externe CSB 0 – 14 ans, Homme","JAubpHFSOUH","a2JcMsQFi8j",,"tRM_CSB_Violences_traumatismes","AUTVIOL","c$_0014j_M",,"GSUZkSLVfZy","Tableau 4"
"Nouveaux cas de traumatismes et Autres violences en consultation externe CSB 0 – 14 ans, Femme","JAubpHFSOUH","gothOshNTKy",,"tRM_CSB_Violences_traumatismes","AUTVIOL","c$_0014j_F",,"GSUZkSLVfZy","Tableau 4"
"Nouveaux cas de traumatismes et Autres violences en consultation externe CSB 15 – 17 ans, Homme","JAubpHFSOUH","rTgEY6uZio5",,"tRM_CSB_Violences_traumatismes","AUTVIOL","c$_1517a_M",,"GSUZkSLVfZy","Tableau 4"
"Nouveaux cas de traumatismes et Autres violences en consultation externe CSB 15 – 17 ans, Femme","JAubpHFSOUH","DMPLpfaNxMr",,"tRM_CSB_Violences_traumatismes","AUTVIOL","c$_1517a_F",,"GSUZkSLVfZy","Tableau 4"
"Nouveaux cas de traumatismes et Autres violences en consultation externe CSB 18 – 24 ans, Homme","JAubpHFSOUH","P5LwOJYWj0K",,"tRM_CSB_Violences_traumatismes","AUTVIOL","c$_1824a_M",,"GSUZkSLVfZy","Tableau 4"
"Nouveaux cas de traumatismes et Autres violences en consultation externe CSB 18 – 24 ans, Femme","JAubpHFSOUH","GL1LgKYMBvm",,"tRM_CSB_Violences_traumatismes","AUTVIOL","c$_1824a_F",,"GSUZkSLVfZy","Tableau 4"
"Nouveaux cas de traumatismes et Autres violences en consultation externe CSB 25 – 59 ans, Homme","JAubpHFSOUH","cD5tZsDvdid",,"tRM_CSB_Violences_traumatismes","AUTVIOL","c$_2559a_M",,"GSUZkSLVfZy","Tableau 4"
"Nouveaux cas de traumatismes et Autres violences en consultation externe CSB 25 – 59 ans, Femme","JAubpHFSOUH","prZU7TdX7vF",,"tRM_CSB_Violences_traumatismes","AUTVIOL","c$_2559a_F",,"GSUZkSLVfZy","Tableau 4"
"Nouveaux cas de traumatismes et Autres violences en consultation externe CSB = 60 ans, Homme","JAubpHFSOUH","EmMVCXqZpz8",,"tRM_CSB_Violences_traumatismes","AUTVIOL","c$_6099a_M",,"GSUZkSLVfZy","Tableau 4"
"Nouveaux cas de traumatismes et Autres violences en consultation externe CSB = 60 ans, Femme","JAubpHFSOUH","iFzeyjfMf8k",,"tRM_CSB_Violences_traumatismes","AUTVIOL","c$_6099a_F",,"GSUZkSLVfZy","Tableau 4"
"Consultation externe nouveaux cas et Autres violences Referes CSB Homme","YOWos5QR30x","Dth2gBj2kEF",,"tRM_CSB_Violences_traumatismes","AUTVIOL","c$_REF_M",,"GSUZkSLVfZy","Tableau 4"
"Consultation externe nouveaux cas et Autres violences Referes CSB Femme","YOWos5QR30x","sw2ZKOSUaAr",,"tRM_CSB_Violences_traumatismes","AUTVIOL","c$_REF_F",,"GSUZkSLVfZy","Tableau 4"
"Nouveaux cas de traumatismes et violences d'Accidents de circulation en consultation externe CSB 0 – 14 ans, Homme","I7qBqLiiNKV","a2JcMsQFi8j",,"tRM_CSB_Violences_traumatismes","VICTAC","c$_0014j_M",,"GSUZkSLVfZy","Tableau 4"
"Nouveaux cas de traumatismes et violences d'Accidents de circulation en consultation externe CSB 0 – 14 ans, Femme","I7qBqLiiNKV","gothOshNTKy",,"tRM_CSB_Violences_traumatismes","VICTAC","c$_0014j_F",,"GSUZkSLVfZy","Tableau 4"
"Nouveaux cas de traumatismes et violences d'Accidents de circulation en consultation externe CSB 15 – 17 ans, Homme","I7qBqLiiNKV","rTgEY6uZio5",,"tRM_CSB_Violences_traumatismes","VICTAC","c$_1517a_M",,"GSUZkSLVfZy","Tableau 4"
"Nouveaux cas de traumatismes et violences d'Accidents de circulation en consultation externe CSB 15 – 17 ans, Femme","I7qBqLiiNKV","DMPLpfaNxMr",,"tRM_CSB_Violences_traumatismes","VICTAC","c$_1517a_F",,"GSUZkSLVfZy","Tableau 4"
"Nouveaux cas de traumatismes et violences d'Accidents de circulation en consultation externe CSB 18 – 24 ans, Homme","I7qBqLiiNKV","P5LwOJYWj0K",,"tRM_CSB_Violences_traumatismes","VICTAC","c$_1824a_M",,"GSUZkSLVfZy","Tableau 4"
"Nouveaux cas de traumatismes et violences d'Accidents de circulation en consultation externe CSB 18 – 24 ans, Femme","I7qBqLiiNKV","GL1LgKYMBvm",,"tRM_CSB_Violences_traumatismes","VICTAC","c$_1824a_F",,"GSUZkSLVfZy","Tableau 4"
"Nouveaux cas de traumatismes et violences d'Accidents de circulation en consultation externe CSB 25 – 59 ans, Homme","I7qBqLiiNKV","cD5tZsDvdid",,"tRM_CSB_Violences_traumatismes","VICTAC","c$_2559a_M",,"GSUZkSLVfZy","Tableau 4"
"Nouveaux cas de traumatismes et violences d'Accidents de circulation en consultation externe CSB 25 – 59 ans, Femme","I7qBqLiiNKV","prZU7TdX7vF",,"tRM_CSB_Violences_traumatismes","VICTAC","c$_2559a_F",,"GSUZkSLVfZy","Tableau 4"
"Nouveaux cas de traumatismes et violences d'Accidents de circulation en consultation externe CSB = 60 ans, Homme","I7qBqLiiNKV","EmMVCXqZpz8",,"tRM_CSB_Violences_traumatismes","VICTAC","c$_6099a_M",,"GSUZkSLVfZy","Tableau 4"
"Nouveaux cas de traumatismes et violences d'Accidents de circulation en consultation externe CSB = 60 ans, Femme","I7qBqLiiNKV","iFzeyjfMf8k",,"tRM_CSB_Violences_traumatismes","VICTAC","c$_6099a_F",,"GSUZkSLVfZy","Tableau 4"
"Consultation externe nouveaux cas d'Accidents de circulation Referes CSB Homme","KcqeGHBrNwK","Dth2gBj2kEF",,"tRM_CSB_Violences_traumatismes","VICTAC","c$_REF_M",,"GSUZkSLVfZy","Tableau 4"
"Consultation externe nouveaux cas d'Accidents de circulation Referes CSB Femme","KcqeGHBrNwK","sw2ZKOSUaAr",,"tRM_CSB_Violences_traumatismes","VICTAC","c$_REF_F",,"GSUZkSLVfZy","Tableau 4"
"Nouveaux cas de traumatismes et violences Accidents de travail en consultation externe CSB 0 – 14 ans, Homme","Nl53X4zsRWy","a2JcMsQFi8j",,"tRM_CSB_Violences_traumatismes","VICTAT","c$_0014j_M",,"GSUZkSLVfZy","Tableau 4"
"Nouveaux cas de traumatismes et violences Accidents de travail en consultation externe CSB 0 – 14 ans, Femme","Nl53X4zsRWy","gothOshNTKy",,"tRM_CSB_Violences_traumatismes","VICTAT","c$_0014j_F",,"GSUZkSLVfZy","Tableau 4"
"Nouveaux cas de traumatismes et violences Accidents de travail en consultation externe CSB 15 – 17 ans, Homme","Nl53X4zsRWy","rTgEY6uZio5",,"tRM_CSB_Violences_traumatismes","VICTAT","c$_1517a_M",,"GSUZkSLVfZy","Tableau 4"
"Nouveaux cas de traumatismes et violences Accidents de travail en consultation externe CSB 15 – 17 ans, Femme","Nl53X4zsRWy","DMPLpfaNxMr",,"tRM_CSB_Violences_traumatismes","VICTAT","c$_1517a_F",,"GSUZkSLVfZy","Tableau 4"
"Nouveaux cas de traumatismes et violences Accidents de travail en consultation externe CSB 18 – 24 ans, Homme","Nl53X4zsRWy","P5LwOJYWj0K",,"tRM_CSB_Violences_traumatismes","VICTAT","c$_1824a_M",,"GSUZkSLVfZy","Tableau 4"
"Nouveaux cas de traumatismes et violences Accidents de travail en consultation externe CSB 18 – 24 ans, Femme","Nl53X4zsRWy","GL1LgKYMBvm",,"tRM_CSB_Violences_traumatismes","VICTAT","c$_1824a_F",,"GSUZkSLVfZy","Tableau 4"
"Nouveaux cas de traumatismes et violences Accidents de travail en consultation externe CSB 25 – 59 ans, Homme","Nl53X4zsRWy","cD5tZsDvdid",,"tRM_CSB_Violences_traumatismes","VICTAT","c$_2559a_M",,"GSUZkSLVfZy","Tableau 4"
"Nouveaux cas de traumatismes et violences Accidents de travail en consultation externe CSB 25 – 59 ans, Femme","Nl53X4zsRWy","prZU7TdX7vF",,"tRM_CSB_Violences_traumatismes","VICTAT","c$_2559a_F",,"GSUZkSLVfZy","Tableau 4"
"Nouveaux cas de traumatismes et violences Accidents de travail en consultation externe CSB = 60 ans, Homme","Nl53X4zsRWy","EmMVCXqZpz8",,"tRM_CSB_Violences_traumatismes","VICTAT","c$_6099a_M",,"GSUZkSLVfZy","Tableau 4"
"Nouveaux cas de traumatismes et violences Accidents de travail en consultation externe CSB = 60 ans, Femme","Nl53X4zsRWy","iFzeyjfMf8k",,"tRM_CSB_Violences_traumatismes","VICTAT","c$_6099a_F",,"GSUZkSLVfZy","Tableau 4"
"Consultation externe nouveaux cas d'Accident de travail  Refere CSB Homme","XHreNtcSbMt","Dth2gBj2kEF",,"tRM_CSB_Violences_traumatismes","VICTAT","c$_REF_M",,"GSUZkSLVfZy","Tableau 4"
"Consultation externe nouveaux cas d'Accident de travail  Refere CSB Femme","XHreNtcSbMt","sw2ZKOSUaAr",,"tRM_CSB_Violences_traumatismes","VICTAT","c$_REF_F",,"GSUZkSLVfZy","Tableau 4"
"Nouveaux cas de traumatismes et violences de Suicide en consultation externe CSB 0 – 14 ans, Homme","HgxbOGNzCwQ","a2JcMsQFi8j",,"tRM_CSB_Violences_traumatismes","SUICIDE","c$_0014j_M",,"GSUZkSLVfZy","Tableau 4"
"Nouveaux cas de traumatismes et violences de Suicide en consultation externe CSB 0 – 14 ans, Femme","HgxbOGNzCwQ","gothOshNTKy",,"tRM_CSB_Violences_traumatismes","SUICIDE","c$_0014j_F",,"GSUZkSLVfZy","Tableau 4"
"Nouveaux cas de traumatismes et violences de Suicide en consultation externe CSB 15 – 17 ans, Homme","HgxbOGNzCwQ","rTgEY6uZio5",,"tRM_CSB_Violences_traumatismes","SUICIDE","c$_1517a_M",,"GSUZkSLVfZy","Tableau 4"
"Nouveaux cas de traumatismes et violences de Suicide en consultation externe CSB 15 – 17 ans, Femme","HgxbOGNzCwQ","DMPLpfaNxMr",,"tRM_CSB_Violences_traumatismes","SUICIDE","c$_1517a_F",,"GSUZkSLVfZy","Tableau 4"
"Nouveaux cas de traumatismes et violences de Suicide en consultation externe CSB 18 – 24 ans, Homme","HgxbOGNzCwQ","P5LwOJYWj0K",,"tRM_CSB_Violences_traumatismes","SUICIDE","c$_1824a_M",,"GSUZkSLVfZy","Tableau 4"
"Nouveaux cas de traumatismes et violences de Suicide en consultation externe CSB 18 – 24 ans, Femme","HgxbOGNzCwQ","GL1LgKYMBvm",,"tRM_CSB_Violences_traumatismes","SUICIDE","c$_1824a_F",,"GSUZkSLVfZy","Tableau 4"
"Nouveaux cas de traumatismes et violences de Suicide en consultation externe CSB 25 – 59 ans, Homme","HgxbOGNzCwQ","cD5tZsDvdid",,"tRM_CSB_Violences_traumatismes","SUICIDE","c$_2559a_M",,"GSUZkSLVfZy","Tableau 4"
"Nouveaux cas de traumatismes et violences de Suicide en consultation externe CSB 25 – 59 ans, Femme","HgxbOGNzCwQ","prZU7TdX7vF",,"tRM_CSB_Violences_traumatismes","SUICIDE","c$_2559a_F",,"GSUZkSLVfZy","Tableau 4"
"Nouveaux cas de traumatismes et violences de Suicide en consultation externe CSB = 60 ans, Homme","HgxbOGNzCwQ","EmMVCXqZpz8",,"tRM_CSB_Violences_traumatismes","SUICIDE","c$_6099a_M",,"GSUZkSLVfZy","Tableau 4"
"Nouveaux cas de traumatismes et violences de Suicide en consultation externe CSB = 60 ans, Femme","HgxbOGNzCwQ","iFzeyjfMf8k",,"tRM_CSB_Violences_traumatismes","SUICIDE","c$_6099a_F",,"GSUZkSLVfZy","Tableau 4"
"Consultation externe nouveaux cas de Suicide Referes CSB Homme","jqULis1wb6c","Dth2gBj2kEF",,"tRM_CSB_Violences_traumatismes","SUICIDE","c$_REF_M",,"GSUZkSLVfZy","Tableau 4"
"Consultation externe nouveaux cas de Suicide Referes CSB Femme","jqULis1wb6c","sw2ZKOSUaAr",,"tRM_CSB_Violences_traumatismes","SUICIDE","c$_REF_F",,"GSUZkSLVfZy","Tableau 4"
"Nouveaux cas de traumatismes et violences Autres en consultation externe CSB 0 – 14 ans, Homme","dKvh2VmUyRA","a2JcMsQFi8j",,"tRM_CSB_Violences_traumatismes","AUTVICTRAU","c$_0014j_M",,"GSUZkSLVfZy","Tableau 4"
"Nouveaux cas de traumatismes et violences Autres en consultation externe CSB 0 – 14 ans, Femme","dKvh2VmUyRA","gothOshNTKy",,"tRM_CSB_Violences_traumatismes","AUTVICTRAU","c$_0014j_F",,"GSUZkSLVfZy","Tableau 4"
"Nouveaux cas de traumatismes et violences Autres en consultation externe CSB 15 – 17 ans, Homme","dKvh2VmUyRA","rTgEY6uZio5",,"tRM_CSB_Violences_traumatismes","AUTVICTRAU","c$_1517a_M",,"GSUZkSLVfZy","Tableau 4"
"Nouveaux cas de traumatismes et violences Autres en consultation externe CSB 15 – 17 ans, Femme","dKvh2VmUyRA","DMPLpfaNxMr",,"tRM_CSB_Violences_traumatismes","AUTVICTRAU","c$_1517a_F",,"GSUZkSLVfZy","Tableau 4"
"Nouveaux cas de traumatismes et violences Autres en consultation externe CSB 18 – 24 ans, Homme","dKvh2VmUyRA","P5LwOJYWj0K",,"tRM_CSB_Violences_traumatismes","AUTVICTRAU","c$_1824a_M",,"GSUZkSLVfZy","Tableau 4"
"Nouveaux cas de traumatismes et violences Autres en consultation externe CSB 18 – 24 ans, Femme","dKvh2VmUyRA","GL1LgKYMBvm",,"tRM_CSB_Violences_traumatismes","AUTVICTRAU","c$_1824a_F",,"GSUZkSLVfZy","Tableau 4"
"Nouveaux cas de traumatismes et violences Autres en consultation externe CSB 25 – 59 ans, Homme","dKvh2VmUyRA","cD5tZsDvdid",,"tRM_CSB_Violences_traumatismes","AUTVICTRAU","c$_2559a_M",,"GSUZkSLVfZy","Tableau 4"
"Nouveaux cas de traumatismes et violences Autres en consultation externe CSB 25 – 59 ans, Femme","dKvh2VmUyRA","prZU7TdX7vF",,"tRM_CSB_Violences_traumatismes","AUTVICTRAU","c$_2559a_F",,"GSUZkSLVfZy","Tableau 4"
"Nouveaux cas de traumatismes et violences Autres en consultation externe CSB = 60 ans, Homme","dKvh2VmUyRA","EmMVCXqZpz8",,"tRM_CSB_Violences_traumatismes","AUTVICTRAU","c$_6099a_M",,"GSUZkSLVfZy","Tableau 4"
"Nouveaux cas de traumatismes et violences Autres en consultation externe CSB = 60 ans, Femme","dKvh2VmUyRA","iFzeyjfMf8k",,"tRM_CSB_Violences_traumatismes","AUTVICTRAU","c$_6099a_F",,"GSUZkSLVfZy","Tableau 4"
"Consultation externe nouveaux cas autres cas de traumatismes Referes CSB Homme","WTNiKkclZ29","Dth2gBj2kEF",,"tRM_CSB_Violences_traumatismes","AUTVICTRAU","c$_REF_M",,"GSUZkSLVfZy","Tableau 4"
"Consultation externe nouveaux cas autres cas de traumatismes Referes CSB Femme","WTNiKkclZ29","sw2ZKOSUaAr",,"tRM_CSB_Violences_traumatismes","AUTVICTRAU","c$_REF_F",,"GSUZkSLVfZy","Tableau 4"
