cAnnee,cCodeNiv,cCodeStru,cPeriode,cTypeRapport,cType,cCode,c$_0028j_M,c$_0028j_F,c$_2911m_M,c$_2911m_F,c$_0104a_M,c$_0104a_F,c$_0514a_M,c$_0514a_F,c$_1524a_M,c$_1524a_F,c$_2559a_M,c$_2559a_F,c$_6099a_M,c$_6099a_F,c$_REF_M,c$_REF_F,c$_Tot_M,c$_Tot_F,c$_Tot_NC
2015,110305,110342016,04,21,60,MFEBTcc,,,,,5,,2,1,3,1,1,2,,1,,,11,5,16
2015,110305,110342016,04,21,60,MORGRIASC,,,,,,,,,,,,,,,,,,,
2015,110305,110342016,04,21,60,OBESITE,,,,,,,,,,,,,,,,,,,
2015,110305,110342016,04,21,60,OEILRNTNC,2,,1,,,,8,4,2,5,,1,,2,,,13,12,25
2015,110305,110342016,04,21,60,OEILRT,,,,,,1,1,,1,,1,,,,,,3,1,4
2015,110305,110342016,04,21,60,OTITE,,,,1,2,,2,2,1,1,,2,,,,,5,6,11
2015,110305,110342016,04,21,60,PALU_FE,,,,,,,,,,,,,,,,,,,
2015,110305,110342016,04,21,60,PALU_G,,,,,,,,,,,,,,,,,,,
2015,110305,110342016,04,21,60,PALU_S,,,,,,,,,,,1,,,,,,1,,1
2015,110305,110342016,04,21,60,PESTE,,,,,,,,,,,,,,,,,,,
2015,110305,110342016,04,21,60,PFA,,,,,1,1,,,,,,,,,,,1,1,2
2015,110305,110342016,04,21,60,PNEU,,,,,,,,,,,,,,,,,,,
2015,110305,110342016,04,21,60,RETCROIS,,,,,,,,,,,,,,,,,,,
2015,110305,110342016,04,21,60,SGDANG,,,,,1,,,,,,,,,,1,,1,,1
2015,110305,110342016,04,21,60,SUSPARBO,,,,,,,,,,,,,,,,,,,
2015,110305,110342016,04,21,60,SUSPCATA,,,,,,,,,,,,,,,,,,,
2015,110305,110342016,04,21,60,SUSPDIAB,,,,,,,,,,,,1,,,,,,1,1
2015,110305,110342016,04,21,60,SUSPDREPA,,,,,,,,,,,,,,,,,,,
2015,110305,110342016,04,21,60,SUSPFVR,,,,,,,,,,,,,,,,,,,
2015,110305,110342016,04,21,60,SUSPGRIP,,,1,2,6,6,7,4,2,3,6,24,1,2,,,23,41,64
2015,110305,110342016,04,21,60,SUSPMENING,,,,,,,,,,,,,,,,,,,
2015,110305,110342016,04,21,60,SUSPROUG,,,,,,,,,,,,,,,,,,,
2015,110305,110342016,04,21,60,TETA,,,,,,,,,,,,,,,,,,,
2015,110305,110342016,04,21,60,TIAC,,,,,,,,,,,,,,,,,,,
2015,110305,110342016,04,21,60,TROUMENT,,,,,,,,,,1,,,,,,1,,1,1
2015,110305,110342016,04,21,60,TUBCONF,,,,,,,1,,,5,4,4,1,,,,6,9,15
2015,110305,110342016,04,21,60,TXRH,,,25,17,40,27,47,60,17,32,21,38,3,10,,,153,184,337
2015,110305,110342016,04,21,60,TXSUSPTUB,,,,,1,,3,,4,11,7,13,2,2,,,17,26,43
2015,110305,110342016,04,21,60,UG,,,,,,,,,,1,,1,,,,,0,2,2
2015,110307,110343026,04,21,60,ANEMGRAV,,,,,,,,,,,,,,,,,,,
2015,110307,110343026,04,21,60,ANEMIE,,,,,,,,,,,,,,,,,,,
2015,110307,110343026,04,21,60,ASTH,,,,,,,,,,,,,,,,,,,
2015,110307,110343026,04,21,60,AUTEPID,,,,,,,,,,,,,,,,,,,
2015,110307,110343026,04,21,60,AUTFH,,,,,,,,,,,,,,,,,,,
2015,110307,110343026,04,21,60,AUTIRA,,,,,,,,,,2,,2,,,,,,4,4
2015,110307,110343026,04,21,60,AUTRESNC,,1,1,3,1,3,,4,5,18,8,7,3,3,,,18,39,57
2015,110307,110343026,04,21,60,AVC,,,,,,,,,,,,,,,,,,,
2015,110307,110343026,04,21,60,CARIES,,,,,,,,2,,1,,1,,,,,0,4,4
2015,110307,110343026,04,21,60,COQ,,,,,,,,,,,,,,,,,,,
2015,110307,110343026,04,21,60,DEFAUD,,,,,,,,,,,,,,,,,,,
2015,110307,110343026,04,21,60,DEFVISU,,,,,,,,,,,,,,,,,,,
2015,110307,110343026,04,21,60,DIAR,,,,,1,3,1,2,,1,3,,,,,,5,6,11
2015,110307,110343026,04,21,60,DIPHT,,,,,,,,,,,,,,,,,,,
2015,110307,110343026,04,21,60,EG,,,,,,,,,3,3,,1,,,,,3,4,7
2015,110307,110343026,04,21,60,EPIL,,,,,,,,,,,,,,,,,,,
2015,110307,110343026,04,21,60,HTA,,,,,,,,,1,,2,3,1,2,,,4,5,9
2015,110307,110343026,04,21,60,HYDROC,,,,,,,,,,,,,,,,,,,
2015,110307,110343026,04,21,60,ICAM,,,,,,,,,,,,,,,,,,,
2015,110307,110343026,04,21,60,INFVIH,,,,,,,,,,,,,,,,,,,
2015,110307,110343026,04,21,60,INSUFPOND,,,,,,,,,,,,,,,,,,,
2015,110307,110343026,04,21,60,LESKCCOL,,,,,,,,,,,,,,,,,,,
2015,110307,110343026,04,21,60,LMB,,,,,,,,,,,,,,,,,,,
2015,110307,110343026,04,21,60,LMBDEG2,,,,,,,,,,,,,,,,,,,
2015,110307,110343026,04,21,60,LPB,,,,,,,,,,,,,,,,,,,
2015,110307,110343026,04,21,60,LPBDEG2,,,,,,,,,,,,,,,,,,,
2015,110307,110343026,04,21,60,LYMPH,,,,,,,,,,,,,,,,,,,
2015,110307,110343026,04,21,60,MAS,,,,,,,,,,,,,,,,,,,
2015,110307,110343026,04,21,60,MFEBTcc,,,,,,,,,,,,,,,,,,,
2015,110307,110343026,04,21,60,MORGRIASC,,,,,,,,,,,,,,,,,,,
2015,110307,110343026,04,21,60,OBESITE,,,,,,,,,,,,,,,,,,,
2015,110307,110343026,04,21,60,OEILRNTNC,,1,,1,,1,,,,1,,1,,,,,0,5,5
2015,110307,110343026,04,21,60,OEILRT,,,,,,,,,,,,,,,,,,,
2015,110307,110343026,04,21,60,OTITE,,,,,,,3,1,,,,,,,,,3,1,4
2015,110307,110343026,04,21,60,PALU_FE,,,,,,,,,,,,,,,,,,,
2015,110307,110343026,04,21,60,PALU_G,,,,,,,,,,,,,,,,,,,
2015,110307,110343026,04,21,60,PALU_S,,,,,,,,,,,,,,,,,,,
2015,110307,110343026,04,21,60,PESTE,,,,,,,,,,,,,,,,,,,
2015,110307,110343026,04,21,60,PFA,,,,,,,,,,,,,,,,,,,
2015,110307,110343026,04,21,60,PNEU,,,,,,2,,,,,,1,,,,,0,3,3
2015,110307,110343026,04,21,60,RETCROIS,,,,,,,,,,,,,,,,,,,
2015,110307,110343026,04,21,60,SGDANG,,,,,,,,,,,,,,,,,,,
2015,110307,110343026,04,21,60,SUSPARBO,,,,,,,,,,,,,,,,,,,
2015,110307,110343026,04,21,60,SUSPCATA,,,,,,,,,,,,,,,,,,,
2015,110307,110343026,04,21,60,SUSPDIAB,,,,,,,,,,,,,,,,,,,
2015,110307,110343026,04,21,60,SUSPDREPA,,,,,,,,,,,,,,,,,,,
2015,110307,110343026,04,21,60,SUSPFVR,,,,,,,,,,,,,,,,,,,
2015,110307,110343026,04,21,60,SUSPGRIP,,,1,1,3,1,,,2,1,,1,,,,,6,4,10
2015,110307,110343026,04,21,60,SUSPMENING,,,,,,,,,,,,,,,,,,,
2015,110307,110343026,04,21,60,SUSPROUG,,,,,,,,,,,,,,,,,,,
2015,110307,110343026,04,21,60,TETA,,,,,,,,,,,,,,,,,,,
2015,110307,110343026,04,21,60,TIAC,,,,,,,,,,,,,,,,,,,
2015,110307,110343026,04,21,60,TROUMENT,,,,,,,,,,,,,,,,,,,
2015,110307,110343026,04,21,60,TUBCONF,,,,,,,,,,,,,,,,,,,
2015,110307,110343026,04,21,60,TXRH,,,2,6,3,4,2,3,,2,4,5,,1,,,11,21,32
2015,110307,110343026,04,21,60,TXSUSPTUB,,,,,,,,,,,,,,,,,,,
2015,110307,110343026,04,21,60,UG,,,,,,,,,,1,1,,,,,,1,1,2
2015,110307,110342030,04,21,60,ANEMGRAV,,,,,,,,,,,,,,,,,,,
2015,110307,110342030,04,21,60,ANEMIE,,,,,,,,,,,,,,,,,,,
2015,110307,110342030,04,21,60,ASTH,,,,,,1,,1,,,2,1,,,,,2,3,5
2015,110307,110342030,04,21,60,AUTEPID,,,,,,,,,,,,,,,,,,,
2015,110307,110342030,04,21,60,AUTFH,,,,,,,,,,,,,,,,,,,
2015,110307,110342030,04,21,60,AUTIRA,,,1,,1,,,1,,,,,,,,,2,1,3
2015,110307,110342030,04,21,60,AUTRESNC,,,,,,,,,,,,,,,,,,,
2015,110307,110342030,04,21,60,AVC,,,,,,,,,,,,,,,,,,,
2015,110307,110342030,04,21,60,CARIES,,,,,,1,,2,1,2,2,2,2,2,,,5,9,14
2015,110307,110342030,04,21,60,COQ,,,,,,,,,,,,,,,,,,,
2015,110307,110342030,04,21,60,DEFAUD,,,,,,,,,,,,,,,,,,,
2015,110307,110342030,04,21,60,DEFVISU,,,,,,,,,,,,,,,,,,,
2015,110307,110342030,04,21,60,DIAR,,,,,2,,1,,,,1,,,,,,4,0,4
2015,110307,110342030,04,21,60,DIPHT,,,,,,,,,,,,,,,,,,,
2015,110307,110342030,04,21,60,EG,,,,,,,,,1,1,1,,,,,,2,1,3
2015,110307,110342030,04,21,60,EPIL,,,,,,,,,,,,,,,,,,,
2015,110307,110342030,04,21,60,HTA,,,,,,,,,,,,1,,,,,,1,1
2015,110307,110342030,04,21,60,HYDROC,,,,,,,,,,,,,,,,,,,
2015,110307,110342030,04,21,60,ICAM,,,,,,,,,,,,,,,,,,,
2015,110307,110342030,04,21,60,INFVIH,,,,,,,,,,,,,,,,,,,
2015,110307,110342030,04,21,60,INSUFPOND,,,,,,,,,,,,,,,,,,,
2015,110307,110342030,04,21,60,LESKCCOL,,,,,,,,,,,,,,,,,,,
2015,110307,110342030,04,21,60,LMB,,,,,,,,,,,,,,,,,,,
2015,110307,110342030,04,21,60,LMBDEG2,,,,,,,,,,,,,,,,,,,
2015,110307,110342030,04,21,60,LPB,,,,,,,,,,,,,,,,,,,
2015,110307,110342030,04,21,60,LPBDEG2,,,,,,,,,,,,,,,,,,,
2015,110307,110342030,04,21,60,LYMPH,,,,,,,,,,,,,,,,,,,
2015,110307,110342030,04,21,60,MAS,,,,,,,,,,,,,,,,,,,
2015,110307,110342030,04,21,60,MFEBTcc,,,,,,,1,,,1,1,,,,,,2,1,3
2015,110307,110342030,04,21,60,MORGRIASC,,,,,,,,,,,,,,,,,,,
2015,110307,110342030,04,21,60,OBESITE,,,,,,,,,,,,,,,,,,,
2015,110307,110342030,04,21,60,OEILRNTNC,,,,,,,,,,,,,,,,,,,
2015,110307,110342030,04,21,60,OEILRT,,,,,,,,,,,,,,,,,,,
2015,110307,110342030,04,21,60,OTITE,,,,,,,,,,,,1,,,,,,1,1
2015,110307,110342030,04,21,60,PALU_FE,,,,,,,,,,,,,,,,,,,
2015,110307,110342030,04,21,60,PALU_G,,,,,,,,,,,,,,,,,,,
2015,110307,110342030,04,21,60,PALU_S,,,,,,,,,,,,,,,,,,,
2015,110307,110342030,04,21,60,PESTE,,,,,,,,,,,,,,,,,,,
2015,110307,110342030,04,21,60,PFA,,,,,,,,,,,,,,,,,,,
2015,110307,110342030,04,21,60,PNEU,,,,,,,,,,,,,,,,,,,
2015,110307,110342030,04,21,60,RETCROIS,,,,,,,,,,,,,,,,,,,
2015,110307,110342030,04,21,60,SGDANG,,,,,,,,,,,,,,,,,,,
2015,110307,110342030,04,21,60,SUSPARBO,,,,,,,,,,,,,,,,,,,
2015,110307,110342030,04,21,60,SUSPCATA,,,,,,,,,,,,,,,,,,,
2015,110307,110342030,04,21,60,SUSPDIAB,,,,,,,,,,,,,,,,,,,
2015,110307,110342030,04,21,60,SUSPDREPA,,,,,,,,,,,,,,,,,,,
2015,110307,110342030,04,21,60,SUSPFVR,,,,,,,,,,,,,,,,,,,
2015,110307,110342030,04,21,60,SUSPGRIP,,,,,,,,,,,,,,,,,,,
2015,110307,110342030,04,21,60,SUSPMENING,,,,,,,,,,,,,,,,,,,
2015,110307,110342030,04,21,60,SUSPROUG,,,,,,,,,,,,,,,,,,,
2015,110307,110342030,04,21,60,TETA,,,,,,,,,,,,,,,,,,,
2015,110307,110342030,04,21,60,TIAC,,,,,,,,,,,,,,,,,,,
2015,110307,110342030,04,21,60,TROUMENT,,,,,,,,,,,,1,,,,,,1,1
2015,110307,110342030,04,21,60,TUBCONF,,,,,,,,,,,,,,,,,,,
2015,110307,110342030,04,21,60,TXRH,,,2,1,2,1,1,,,,,2,,1,,,5,5,10
2015,110307,110342030,04,21,60,TXSUSPTUB,,,,,,,,,,,,,,,,,,,
2015,110307,110342030,04,21,60,UG,,,,,,,,,,,,,,,,,,,
2015,110312,110342042,04,21,60,ANEMGRAV,,,,,,,,,,,,,,,,,,,
2015,110312,110342042,04,21,60,ANEMIE,,,,,,,,,,,,,,,,,,,
2015,110312,110342042,04,21,60,ASTH,,,,,,,,,,,,1,,,,,,1,1
2015,110312,110342042,04,21,60,AUTEPID,,,,,,,,,,,,,,,,,,,
2015,110312,110342042,04,21,60,AUTFH,,,,,,,,,,,,,,,,,,,
2015,110312,110342042,04,21,60,AUTIRA,,,,,,,,,,,,,,,,,,,
2015,110312,110342042,04,21,60,AUTRESNC,,,,,,,,,,,,,,,,,,,
2015,110312,110342042,04,21,60,AVC,,,,,,,,,,,,,2,,,,2,0,2
2015,110312,110342042,04,21,60,CARIES,,,,,,,,,,,,1,,,,,,1,1
2015,110312,110342042,04,21,60,COQ,,,,,,,,,,,,,,,,,,,
2015,110312,110342042,04,21,60,DEFAUD,,,,,,,,,,,,,,,,,,,
2015,110312,110342042,04,21,60,DEFVISU,,,,,,,,,,,,,,,,,,,
2015,110312,110342042,04,21,60,DIAR,,,,,1,,,,,,,,,,,,1,,1
2015,110312,110342042,04,21,60,DIPHT,,,,,,,,,,,,,,,,,,,
2015,110312,110342042,04,21,60,EG,,,,,,,,,,,,1,,,,,,1,1
2015,110312,110342042,04,21,60,EPIL,,,,,,,,,,,,,,,,,,,
2015,110312,110342042,04,21,60,HTA,,,,,,,,,,,1,2,,,,,1,2,3
2015,110312,110342042,04,21,60,HYDROC,,,,,,,,,,,,,,,,,,,
2015,110312,110342042,04,21,60,ICAM,,,,,,,,,,,,,,,,,,,
2015,110312,110342042,04,21,60,INFVIH,,,,,,,,,,,,,,,,,,,
2015,110312,110342042,04,21,60,INSUFPOND,,,,,,,,,,,,,,,,,,,
2015,110312,110342042,04,21,60,LESKCCOL,,,,,,,,,,,,,,,,,,,
2015,110312,110342042,04,21,60,LMB,,,,,,,,,,,,,,,,,,,
2015,110312,110342042,04,21,60,LMBDEG2,,,,,,,,,,,,,,,,,,,
2015,110312,110342042,04,21,60,LPB,,,,,,,,,,,,,,,,,,,
2015,110312,110342042,04,21,60,LPBDEG2,,,,,,,,,,,,,,,,,,,
2015,110312,110342042,04,21,60,LYMPH,,,,,,,,,,,,,,,,,,,
2015,110312,110342042,04,21,60,MAS,,,,,,,,,,,,,,,,,,,
2015,110312,110342042,04,21,60,MFEBTcc,,,,,,,,,,,,,,,,,,,
2015,110312,110342042,04,21,60,MORGRIASC,,,,,,,,,,,,,,,,,,,
2015,110312,110342042,04,21,60,OBESITE,,,,,,,,,,,,,,,,,,,
2015,110312,110342042,04,21,60,OEILRNTNC,,,,,,,,,,,,,,,,,,,
2015,110312,110342042,04,21,60,OEILRT,,,,,,,,,,,,,,,,,,,
2015,110312,110342042,04,21,60,OTITE,,,,,,,,,,,,,,,,,,,
2015,110312,110342042,04,21,60,PALU_FE,,,,,,,,,,,,,,,,,,,
2015,110312,110342042,04,21,60,PALU_G,,,,,,,,,,,,,,,,,,,
2015,110312,110342042,04,21,60,PALU_S,,,,,,,,,,,1,,,,,,1,,1
2015,110312,110342042,04,21,60,PESTE,,,,,,,,,,,,,,,,,,,
2015,110312,110342042,04,21,60,PFA,,,,,,,,,,,,,,,,,,,
2015,110312,110342042,04,21,60,PNEU,,,,,,,,,,,,,,,,,,,
2015,110312,110342042,04,21,60,RETCROIS,,,,,,,,,,,,,,,,,,,
2015,110312,110342042,04,21,60,SGDANG,,,,,,,,,,,,,,,,,,,
2015,110312,110342042,04,21,60,SUSPARBO,,,,,,,,,,,,,,,,,,,
2015,110312,110342042,04,21,60,SUSPCATA,,,,,,,,,,,,,,,,,,,
2015,110312,110342042,04,21,60,SUSPDIAB,,,,,,,,,,,,,,,,,,,
2015,110312,110342042,04,21,60,SUSPDREPA,,,,,,,,,,,,,,,,,,,
2015,110312,110342042,04,21,60,SUSPFVR,,,,,,,,,,,,,,,,,,,
2015,110312,110342042,04,21,60,SUSPGRIP,1,,4,,,1,2,,,,1,,1,2,,,9,3,12
2015,110312,110342042,04,21,60,SUSPMENING,,,,,,,,,,,,,,,,,,,
2015,110312,110342042,04,21,60,SUSPROUG,,,,,,,,,,,,,,,,,,,
2015,110312,110342042,04,21,60,TETA,,,,,,,,,,,,,,,,,,,
2015,110312,110342042,04,21,60,TIAC,,,,,,,,,,,,,,,,,,,
2015,110312,110342042,04,21,60,TROUMENT,,,,,,,,,,,,,,,,,,,
2015,110312,110342042,04,21,60,TUBCONF,,,,,,,,,,,,,,,,,,,
2015,110312,110342042,04,21,60,TXRH,,,,,,2,,1,,,,,,,,,0,3,3
2015,110312,110342042,04,21,60,TXSUSPTUB,,,,,,,,,,,,,,,,,,,
2015,110312,110342042,04,21,60,UG,,,,,,,,,,,,,,,,,,,
2015,110312,110343043,04,21,60,ANEMGRAV,,,,,,,,,,,,,,,,,,,
2015,110312,110343043,04,21,60,ANEMIE,,,,,,,,,,,,,,,,,,,
2015,110312,110343043,04,21,60,ASTH,,1,1,,1,,,1,,2,2,1,1,,,,5,5,10
2015,110312,110343043,04,21,60,AUTEPID,,,,,,,,,,,,,,,,,,,
2015,110312,110343043,04,21,60,AUTFH,,,,,,,,,,,,,,,,,,,
2015,110312,110343043,04,21,60,AUTIRA,,,,,2,1,2,3,2,3,1,2,1,2,,,8,11,19
2015,110312,110343043,04,21,60,AUTRESNC,,,,,,,,,,,,,,,,,,,
2015,110312,110343043,04,21,60,AVC,,,,,,,,,,,1,,2,,,,3,0,3
2015,110312,110343043,04,21,60,CARIES,,,,,,,,,,,,,,,,,,,
2015,110312,110343043,04,21,60,COQ,,,,,,,,,,,,,,,,,,,
2015,110312,110343043,04,21,60,DEFAUD,,,,,,,,,,,,,,,,,,,
2015,110312,110343043,04,21,60,DEFVISU,,,,,,,1,,,1,4,5,3,2,,,8,8,16
2015,110312,110343043,04,21,60,DIAR,1,,3,2,4,5,2,2,1,3,2,6,2,1,,,15,19,34
2015,110312,110343043,04,21,60,DIPHT,,,,,,,,,,,,,,,,,,,
2015,110312,110343043,04,21,60,EG,,,,,,,,,,6,,7,,,,,0,13,13
2015,110312,110343043,04,21,60,EPIL,,,,,,,,,,,,,,,,,,,
2015,110312,110343043,04,21,60,HTA,,,,,,,,,,1,8,10,13,9,,,21,20,41
2015,110312,110343043,04,21,60,HYDROC,,,,,,,,,,,,,,,,,,,
2015,110312,110343043,04,21,60,ICAM,,,,,,,,,,,,,,,,,,,
2015,110312,110343043,04,21,60,INFVIH,,,,,,,,,,,,,,,,,,,
2015,110312,110343043,04,21,60,INSUFPOND,1,,2,1,1,3,1,,,,,,1,2,,,6,6,12
2015,110312,110343043,04,21,60,LESKCCOL,,,,,,,,,,,,,,,,,,,
2015,110312,110343043,04,21,60,LMB,,,,,,,,,,,,,,,,,,,
2015,110312,110343043,04,21,60,LMBDEG2,,,,,,,,,,,,,,,,,,,
2015,110312,110343043,04,21,60,LPB,,,,,,,,,,,,,,,,,,,
2015,110312,110343043,04,21,60,LPBDEG2,,,,,,,,,,,,,,,,,,,
2015,110312,110343043,04,21,60,LYMPH,,,,,,,,,,,,,,,,,,,
2015,110312,110343043,04,21,60,MAS,,,,,,,,,,,,,,,,,,,
2015,110312,110343043,04,21,60,MFEBTcc,,,,,,,,,,,,,,,,,,,
2015,110312,110343043,04,21,60,MORGRIASC,,,,,,,,,,,,,,,,,,,
2015,110312,110343043,04,21,60,OBESITE,,,,,,,,,,,,,,,,,,,
2015,110312,110343043,04,21,60,OEILRNTNC,,,,,1,,,3,2,1,2,3,,,,,5,7,12
2015,110312,110343043,04,21,60,OEILRT,,,,,2,1,2,,1,3,2,,,,,,7,4,11
2015,110312,110343043,04,21,60,OTITE,,,,,2,1,,2,1,,2,,1,,,,6,3,9
2015,110312,110343043,04,21,60,PALU_FE,,,,,,,,,,,,,,,,,,,
2015,110312,110343043,04,21,60,PALU_G,,,,,,,,,,,,,,,,,,,
2015,110312,110343043,04,21,60,PALU_S,,,,,,,,,,,,,,,,,,,
2015,110312,110343043,04,21,60,PESTE,,,,,,,,,,,,,,,,,,,
2015,110312,110343043,04,21,60,PFA,,,,,,,,,,,,,,,,,,,
2015,110312,110343043,04,21,60,PNEU,,,,,,,,,,,,,,,,,,,
2015,110312,110343043,04,21,60,RETCROIS,,,,,,,,,,,,,,,,,,,
2015,110312,110343043,04,21,60,SGDANG,,,,,,,,,,,,,,,,,,,
2015,110312,110343043,04,21,60,SUSPARBO,,,,,,,,,,,,,,,,,,,
2015,110312,110343043,04,21,60,SUSPCATA,,,,,,,,,,,,2,2,3,,,2,5,7
2015,110312,110343043,04,21,60,SUSPDIAB,,,,,,,,,,2,3,4,5,6,,,8,12,20
2015,110312,110343043,04,21,60,SUSPDREPA,,,,,,,,,,,,,,,,,,,
2015,110312,110343043,04,21,60,SUSPFVR,,,,,,,,,,,,,,,,,,,
2015,110312,110343043,04,21,60,SUSPGRIP,,,,,1,2,2,1,1,2,,1,2,3,,,6,9,15
2015,110312,110343043,04,21,60,SUSPMENING,,,,,,,,,,,,,,,,,,,
2015,110312,110343043,04,21,60,SUSPROUG,,,,,4,3,,,,,,,,,,,4,3,7
2015,110312,110343043,04,21,60,TETA,,,,,,,,,,,,,,,,,,,
2015,110312,110343043,04,21,60,TIAC,,,,,,,,,,,,,,,,,,,
2015,110312,110343043,04,21,60,TROUMENT,,,,,,,,,,,,,,,,,,,
2015,110312,110343043,04,21,60,TUBCONF,,,,,,,,,,,,,,,,,,,
2015,110312,110343043,04,21,60,TXRH,1,2,4,3,2,6,3,1,1,1,1,3,5,4,,,17,20,37
2015,110312,110343043,04,21,60,TXSUSPTUB,,,,,,,,,,,,,,,,,,,
2015,110312,110343043,04,21,60,UG,,,,,,,,,,2,,3,,,,,0,5,5
2015,110301,110343045,04,21,60,ANEMGRAV,,,,,,,,,,,,,,,,,,,
2015,110301,110343045,04,21,60,ANEMIE,,,,,,,,,,,,,,,,,,,
2015,110301,110343045,04,21,60,ASTH,,,,,,,9,,5,1,2,7,,,,,16,8,24
2015,110301,110343045,04,21,60,AUTEPID,,,,,,,,,,,,,,,,,,,
2015,110301,110343045,04,21,60,AUTFH,,,,,,,,,,,,,,,,,,,
2015,110301,110343045,04,21,60,AUTIRA,,4,,6,6,6,6,9,10,6,5,,,,,,27,31,58
2015,110301,110343045,04,21,60,AUTRESNC,,,,,,,,,,,,,,,,,,,
2015,110301,110343045,04,21,60,AVC,,,,,,,,,,,,1,,,,,,1,1
2015,110301,110343045,04,21,60,CARIES,,,,,,,,,,,,,,,,,,,
2015,110301,110343045,04,21,60,COQ,,,,,,,,,,,,,,,,,,,
2015,110301,110343045,04,21,60,DEFAUD,,,,,,,,,,,,,,,,,,,
2015,110301,110343045,04,21,60,DEFVISU,,,,,,,,,,,,,,,,,,,
2015,110301,110343045,04,21,60,DIAR,2,3,5,2,8,7,6,11,11,6,5,10,,,,,37,39,76
2015,110301,110343045,04,21,60,DIPHT,,,,,,,,,,,,,,,,,,,
2015,110301,110343045,04,21,60,EG,,,,,,,,,,,,,,,,,,,
2015,110301,110343045,04,21,60,EPIL,,,,,,,,1,1,,1,,,,,,2,1,3
2015,110301,110343045,04,21,60,HTA,,,,,,,,,1,,6,7,12,7,,,19,14,33
2015,110301,110343045,04,21,60,HYDROC,,,,,,,,,,,,,,,,,,,
2015,110301,110343045,04,21,60,ICAM,,,,,,,,,,,,,,,,,,,
2015,110301,110343045,04,21,60,INFVIH,,,,,,,,,,,,,,,,,,,
2015,110301,110343045,04,21,60,INSUFPOND,,,,,,,,,,,,,,,,,,,
2015,110301,110343045,04,21,60,LESKCCOL,,,,,,,,,,,,,,,,,,,
2015,110301,110343045,04,21,60,LMB,,,,,,,,,,,,,,,,,,,
2015,110301,110343045,04,21,60,LMBDEG2,,,,,,,,,,,,,,,,,,,
2015,110301,110343045,04,21,60,LPB,,,,,,,,,,,,,,,,,,,
2015,110301,110343045,04,21,60,LPBDEG2,,,,,,,,,,,,,,,,,,,
2015,110301,110343045,04,21,60,LYMPH,,,,,,,,,,,,,,,,,,,
2015,110301,110343045,04,21,60,MAS,,,,,,,,,,,,,,,,,,,
2015,110301,110343045,04,21,60,MFEBTcc,,,,,,,,,,,,,,,,,,,
2015,110301,110343045,04,21,60,MORGRIASC,,,,,,,,,,,,,,,,,,,
2015,110301,110343045,04,21,60,OBESITE,,,,,,,,,,,,,,,,,,,
2015,110301,110343045,04,21,60,OEILRNTNC,,,,,,,,,,,,,,,,,,,
2015,110301,110343045,04,21,60,OEILRT,,,,,,,,,,,,,,,,,,,
2015,110301,110343045,04,21,60,OTITE,,,,,,,5,3,1,,1,,,,,,7,3,10
2015,110301,110343045,04,21,60,PALU_FE,,,,,,,,,,,,,,,,,,,
2015,110301,110343045,04,21,60,PALU_G,,,,,,,,,,,,,,,,,,,
2015,110301,110343045,04,21,60,PALU_S,,,,,,,,,,,,,,,,,,,
2015,110301,110343045,04,21,60,PESTE,,,,,,,,,,,,,,,,,,,
2015,110301,110343045,04,21,60,PFA,,,,,,,,,,,,,,,,,,,
2015,110301,110343045,04,21,60,PNEU,,,,,4,2,,3,2,,3,,,,,,9,5,14
2015,110301,110343045,04,21,60,RETCROIS,,,,,,,,,,,,,,,,,,,
2015,110301,110343045,04,21,60,SGDANG,,,,,,,,,,,,,,,,,,,
2015,110301,110343045,04,21,60,SUSPARBO,,,,,,,,,,,,,,,,,,,
2015,110301,110343045,04,21,60,SUSPCATA,,,,,,,,,,,,,,,,,,,
2015,110301,110343045,04,21,60,SUSPDIAB,,,,,,,,,,,3,2,,,,,3,2,5
2015,110301,110343045,04,21,60,SUSPDREPA,,,,,,,,,,,,,,,,,,,
2015,110301,110343045,04,21,60,SUSPFVR,,,,,,,,,,,,,,,,,,,
2015,110301,110343045,04,21,60,SUSPGRIP,,,,,,,,,,,,,,,,,,,
2015,110301,110343045,04,21,60,SUSPMENING,,,,,,,,,,,,,,,,,,,
2015,110301,110343045,04,21,60,SUSPROUG,,,,,,,,,,,,,,,,,,,
2015,110301,110343045,04,21,60,TETA,,,,,,,,,,,,,,,,,,,
2015,110301,110343045,04,21,60,TIAC,,,,,,,,,,,,,,,,,,,
2015,110301,110343045,04,21,60,TROUMENT,,,,,,,,,,,,,,,,,,,
2015,110301,110343045,04,21,60,TUBCONF,,,,,,,,,,,,,,,,,,,
2015,110301,110343045,04,21,60,TXRH,1,5,5,14,22,5,15,17,15,25,25,14,,,,,83,80,163
2015,110301,110343045,04,21,60,TXSUSPTUB,,,,,,,,,,,1,,,,,,1,,1
2015,110301,110343045,04,21,60,UG,,,,,,,,,,,,,,,,,,,
2015,110307,110343063,04,21,60,ANEMGRAV,,,,,,,,,,,,,,,,,,,
2015,110307,110343063,04,21,60,ANEMIE,,,,,,,,,,,,,,,,,,,
2015,110307,110343063,04,21,60,ASTH,,,,,,,,,,,,,,,,,,,
2015,110307,110343063,04,21,60,AUTEPID,,,,,,,,,,,,,,,,,,,
2015,110307,110343063,04,21,60,AUTFH,,,,,,,,,,,,,,,,,,,
